0,4,Jun He,21,532327200009109412,7.025,0,0,0
0,4,Huixiao Wang,27,142723199410013733,7.825,0,0,0
0,4,De Feng,30,610726199103086951,8.5125,0,0,0
0,5,Xuan Wang,47,410802197411168107,8.125,0,0,0
0,5,Ya Wei,29,360124199205150148,8.4375,0,0,0
0,5,Xian Chen,37,340311198407280598,8.125,0,0,0
0,5,Yi Wang,22,61072319991205326x,8,0,0,0
0,5,Xuheng Wang,45,522225197610073376,8.675,0,0,1
0,5,Dong Chu,26,210900199507240311,7.7125,0,0,0
0,5,Yi Sun,48,652700197306206164,8.5875,0,0,1
0,5,Huiheng Chen,20,653000200102106511,8.0125,0,0,0
0,5,Xuliang Lv,38,370500198302039342,7.675,0,0,0
0,5,Jun Wu,47,450204197404218357,7.3375,0,0,0
0,6,Jie Wei,32,421001198904064277,8.375,0,0,0
0,6,Xu Chen,24,23020219970714599x,8.2375,0,0,0
0,6,Jie He,29,61060119920415886x,7.55,0,0,0
0,6,Xurun Zhou,51,450326197007017740,8.4125,0,0,0
0,6,Yahan Sun,47,530102197408215032,8.1125,0,0,0
0,6,Xianxiao Zheng,33,460002198808244877,8.5375,0,0,0
0,6,De Chu,22,500383199910169010,8.7,0,0,1
0,6,Ya Feng,48,65432519730917085x,7.7875,0,0,0
0,6,Huifan Zhang,38,140623198312253265,8.7375,0,0,1
0,6,Junfeng Sun,30,220581199102034578,8.65,0,0,0
0,7,Dong Chu,45,211381197606043344,8.0375,0,0,0
0,7,Jie Lv,31,370104199002222254,8.6,0,0,1
0,7,Jie Wei,39,542424198201309431,7.7625,0,0,0
0,7,Jun Wu,28,421100199302040359,8.725,0,0,1
0,7,Deliang Lv,24,445302199701059882,8.3125,0,0,0
0,7,Jun Lv,36,371423198503180178,8.35,0,0,0
0,7,Xuan Qian,27,450403199409242929,7.9125,0,0,0
0,7,Guo Li,32,442001198902246579,8.275,0,0,0
0,7,Xian Shi,44,142603197707142210,7.775,0,0,0
0,7,Jian He,28,130730199303124146,7.3625,0,0,0
0,8,Dong Zhang,41,420922198002100347,8.7625,0,0,1
0,8,Hui Zhou,41,430423198007033761,7.6875,0,0,0
0,8,Xianrun Wang,18,370811200312220628,8.1,0,0,0
0,8,Xianjiang He,27,331082199402200502,8.2375,0,0,0
0,8,Xian Li,50,131000197109098331,6.925,0,0,0
0,8,Xu Wei,24,230184199703127482,8.125,0,0,0
0,8,Dong Chen,20,33090320010411044x,8.125,0,0,0
0,8,Junlong He,40,37030219810225053x,8.9375,0,0,1
0,8,Jie Chen,20,632500200110016356,8.0375,0,0,0
0,8,Xianna Wu,51,610527197011094937,7.9375,0,0,0
0,9,Xuan Wang,32,350121198912164363,7.95,0,0,0
0,9,Jianliang Feng,45,370702197611139666,8.1,0,0,0
0,9,Jiefeng Li,34,150421198705093675,7.9875,0,0,0
0,9,Xin Wang,27,522224199408116014,8.0625,0,0,0
0,9,Yi Shi,28,450103199308318243,8.8,0,0,1
0,9,Jianhan Wang,23,371328199809163299,8.3625,0,0,0
0,9,Junming Zhang,37,110113198412116962,8.45,0,0,0
0,9,Xianjiang Sun,48,371301197309050098,9.175,0,0,1
0,9,Xuxiao Zhou,20,430722200108263607,8.3,0,0,0
0,9,Xuna Wu,30,440825199101286645,7.65,0,0,0
1,0,Hui Zhang,22,220323199901126037,8.7,8.4625,0,1
1,0,Xianfeng Wu,33,410225198812034419,9.0125,8.4625,0,0
1,0,Ting Wei,40,411122198108118509,8.475,8.425,0,0
1,0,Xian Chu,28,130727199306155212,8.5125,8.1875,0,0
1,1,De Chu,22,500383199910169010,8.7,7.2125,0,0
1,1,Tingrun Zhang,47,130522197408169719,8.7125,7.6375,0,0
1,1,Jun Wu,28,421100199302040359,8.725,7.4,0,0
1,1,Yi Sun,48,652700197306206164,8.5875,8.375,0,1
1,2,Huifan Zhang,38,140623198312253265,8.7375,7.3,0,0
1,2,Xianyong Chen,40,445323198104022996,8.8375,8.15,0,0
1,2,Junlong He,40,37030219810225053x,8.9375,8.1875,0,1
1,2,Yajia Sun,42,110103197908125646,8.9,7.2125,0,0
1,3,Xu Feng,25,420501199607197772,8.8,8.4125,0,1
1,3,Xianjiang Sun,48,371301197309050098,9.175,7.825,0,0
1,3,Xin Zhao,23,532101199807267069,8.8125,7.125,0,0
1,3,Dong Zhang,41,420922198002100347,8.7625,7.6125,0,0
1,4,Bao Wu,36,130201198512187700,8.6375,7.7375,0,0
1,4,Yi Shi,28,450103199308318243,8.8,8.2,0,0
1,4,Xuheng Wang,45,522225197610073376,8.675,8.55,0,0
1,4,Jie Lv,31,370104199002222254,8.6,8.75,0,1
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,7.7875,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,8.925,1
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.275,1
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.775,0
2,0,Jie Lv,31,370104199002222254,8.6,8.75,7.6875,0
2,0,Jie Lv,31,370104199002222254,8.6,8.75,8.25,1
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.1875,0
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,7.6875,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,7.875,1
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,7.225,0
2,0,Jie Lv,31,370104199002222254,8.6,8.75,7.7,0
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.85,1
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.3,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,7.625,0
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,7.775,1
2,0,Jie Lv,31,370104199002222254,8.6,8.75,8.125,1
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.975,1
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.6375,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,7.9,0
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,7.925,0
2,0,Jie Lv,31,370104199002222254,8.6,8.75,8.625,1
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.6625,0
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.475,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,7.8125,0
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,8.2375,1
2,0,Jie Lv,31,370104199002222254,8.6,8.75,8.325,1
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,7.925,0
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.55,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,8.1625,1
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,7.4625,0
2,0,Jie Lv,31,370104199002222254,8.6,8.75,8.175,0
2,0,Xu Feng,25,420501199607197772,8.8,8.4125,8.3375,1
2,0,Junlong He,40,37030219810225053x,8.9375,8.1875,8.3875,1
2,0,Yi Sun,48,652700197306206164,8.5875,8.375,7.675,0
2,0,Hui Zhang,22,220323199901126037,8.7,8.4625,8.65,1
